,encoding_id,value,meaning,showcase_order
16096,5160,4,I am typing on a small keyboard attached to a touchscreen,4
16097,5160,5,I am using something else for typing,5
16098,5178,1,A mouse,1
16099,5178,2,A laptop touchpad,2
16100,5178,3,A touchscreen,3
16101,5178,4,A trackball,4
16102,5178,5,Something else,5
16103,6312,1,1 move,1
16104,6312,2,2 moves,2
16105,6312,3,3 moves,3
16106,6312,4,4 moves,4
16107,6312,5,5 moves,5
16108,6312,6,6 moves,6
16109,6314,9,crayon,0
16110,6314,16,nap,0
16111,6314,17,paper,0
16112,6314,18,party,0
16113,6314,19,sick,0
16114,6314,22,big,0
16115,6314,23,bus,0
16116,6314,27,egg,0
16117,6314,29,fun,0
16118,6314,32,orange,0
16119,6314,38,tree,0
16120,6314,39,triangle,0
16121,6314,40,tricycle,0
16122,6314,41,under,0
16123,6314,42,zoo,0
16124,6314,47,fireman,0
16125,6314,48,jar,0
16126,6314,49,log,0
16127,6314,52,pan,0
16128,6314,53,queen,0
16129,6314,54,run,0
16130,6314,55,ride,0
16131,6314,57,rocket,0
16132,6314,59,stick,0
16133,6314,61,tractor,0
16134,6314,63,wet,0
16135,6314,64,airplane,0
16136,6314,65,angry,0
16137,6314,66,back (of),0
16138,6314,68,beside,0
16139,6314,71,chair,0
16140,6314,72,coat,0
16141,6314,73,doctor,0
16142,6314,75,fly,0
16143,6314,78,leaf,0
16144,6314,79,ocean,0
16145,6314,80,open,0
16146,6314,81,palace,0
16147,6314,82,riding,0
16148,6314,84,shore,0
16149,6314,86,shovel,0
16150,6314,88,tent,0
16151,6314,90,belt,0
16152,6314,91,braid,0
16153,6314,92,broom,0
16154,6314,93,brush,0
16155,6314,95,buy,0
16156,6314,96,cactus,0
16157,6314,100,hive,0
16158,6314,101,lighthouse,0
16159,6314,102,mask,0
16160,6314,103,melted,0
16161,6314,105,railroad,0
16162,6314,110,rubbish,0
16163,6314,113,blanket,0
16164,6314,116,bucket,0
16165,6314,117,calm,0
16166,6314,118,carry,0
16167,6314,119,castle,0
16168,6314,120,cattle,0
16169,6314,123,fancy,0
16170,6314,126,metal,0
16171,6314,127,net,0
16172,6314,128,plastic,0
16173,6314,129,porch,0
16174,6314,130,port,0
16175,6314,132,acrobat,0
16176,6314,134,cottage,0
16177,6314,135,diamond,0
16178,6314,136,envelope,0
16179,6314,137,fellowship,0
16180,6314,140,gold,0
16181,6314,142,instrument,0
16182,6314,143,jewelry,0
16183,6314,145,monument,0
16184,6314,148,pyramid,0
16185,6314,150,rose,0
16186,6314,152,tortoise,0
16187,6314,155,voyage,0
16188,6314,157,windmill,0
16189,6314,158,garden,0
16190,6314,160,boulder,0
16191,6314,161,bouquet,0
16192,6314,162,cable,0
16193,6314,164,exhibit,0
16194,6314,166,haul,0
16195,6314,167,hilarious,0
16196,6314,168,indicate,0
16197,6314,169,launch,0
16198,6314,170,marsh,0
16199,6314,171,mend,0
16200,6314,172,quarrel,0
16201,6314,173,royal,0
16202,6314,175,souvenir,0
16203,6314,177,stubborn,0
16204,6314,180,absorb,0
16205,6314,181,antenna,0
16206,6314,182,blueprint,0
16207,6314,183,carriage,0
16208,6314,184,citrus,0
16209,6314,187,diagram,0
16210,6314,188,dissolved,0
16211,6314,189,elastic,0
16212,6314,190,engraved,0
16213,6314,191,festive,0
16214,6314,193,herd,0
16215,6314,194,crossroads,0
16216,6314,196,lotion,0
16217,6314,197,luggage,0
16218,6314,199,pamphlet,0
16219,6314,201,quartet,0
16220,6314,203,ripple,0
16221,6314,204,sapling,0
16222,6314,205,sculpture,0
16223,6314,206,transport,0
16224,6314,207,trophy,0
16225,6314,210,vineyard,0
16226,6314,214,construct,0
16227,6314,215,creek,0
16228,6314,216,ferocious,0
16229,6314,217,flimsy,0
16230,6314,220,hedge,0
16231,6314,221,incinerate,0
16232,6314,222,instruct,0
16233,6314,224,lobby,0
16234,6314,225,mine,0
16235,6314,226,orchard,0
16236,6314,227,peak,0
16237,6314,229,prohibit,0
16238,6314,230,scorched,0
16239,6314,231,shatter,0
16240,6314,234,transparent,0
16241,6314,235,trinket,0
16242,6314,236,tutor,0
16243,6314,237,utensil,0
16244,6314,239,boulevard,0
16245,6314,240,debris,0
16246,6314,241,discouraged,0
16247,6314,242,drought,0
16248,6314,244,fragment,0
16249,6314,245,hurl,0
16250,6314,246,judiciary,0
16251,6314,249,morsel,0
16252,6314,250,pillars,0
16253,6314,251,reap,0
16254,6314,253,residential,0
16255,6314,255,slit,0
16256,6314,257,snarl,0
16257,6314,259,stampede,0
16258,6314,260,startled,0
16259,6314,261,submerged,0
16260,6314,263,weld,0
16261,6314,265,barricade,0
16262,6314,268,bureau,0
16263,6314,269,congestion,0
16264,6314,270,consume,0
16265,6314,271,cove,0
16266,6314,276,descend,0
16267,6314,277,desolate,0
16268,6314,278,dune,0
16269,6314,279,ensemble,0
16270,6314,282,hangar,0
16271,6314,286,memento,0
16272,6314,287,monarch,0
16273,6314,292,shabby,0
16274,6314,295,tranquil,0
16275,6314,297,acoustic,0
16276,6314,300,brawny,0
16277,6314,302,confine,0
16278,6314,303,corroded,0
16279,6314,306,equation,0
16280,6314,307,erode,0
16281,6314,308,fabricate,0
16282,6314,310,frothy,0
16283,6314,311,gavel,0
16284,6314,315,journal,0
16285,6314,316,knead,0
16286,6314,317,ladle,0
16287,6314,318,manger,0
16288,6314,319,masonry,0
16289,6314,320,molten,0
16290,6314,322,odometer,0
16291,6314,323,oxidized,0
16292,6314,325,quibble,0
16293,6314,328,rural,0
16294,6314,329,satchel,0
16295,6314,330,scholar,0
16296,6314,331,sentry,0
16297,6314,332,shimmer,0
16298,6314,333,tarpaulin,0
16299,6314,335,trench,0
16300,6314,337,unstable,0
16301,6314,341,attire,0
16302,6314,342,barren,0
16303,6314,343,beacon,0
16304,6314,345,broth,0
16305,6314,346,camouflaged,0
16306,6314,348,comrade,0
16307,6314,350,frigid,0
16308,6314,353,knick-knack,0
16309,6314,355,pageantry,0
16310,6314,359,tarnished,0
16311,6314,360,tattered,0
16312,6314,361,thicket,0
16313,6314,362,transact,0
16314,6314,363,turbulent,0
16315,6314,364,tusk,0
16316,6314,365,adhere,0
16317,6314,366,amiable,0
16318,6314,367,arid,0
16319,6314,368,bestow,0
16320,6314,369,cascade,0
16321,6314,370,chaff,0
16322,6314,371,concave,0
16323,6314,372,disarray,0
16324,6314,374,excavate,0
16325,6314,377,irate,0
16326,6314,378,jocular,0
16327,6314,380,lustre,0
16328,6314,382,offspring,0
16329,6314,384,ravine,0
16330,6314,385,receptacle,0
16331,6314,386,refurbish,0
16332,6314,387,refuse,0
16333,6314,389,summit,0
16334,6314,394,abode,0
16335,6314,399,cubicle,0
16336,6314,400,decrepit,0
16337,6314,404,effervescent,0
16338,6314,405,fiery,0
16339,6314,406,figurine,0
16340,6314,408,gregarious,0
16341,6314,409,hydroponics,0
16342,6314,412,jovial,0
16343,6314,414,labryinth,0
16344,6314,416,noxious,0
16345,6314,418,pachyderm,0
16346,6314,419,panorama,0
16347,6314,422,quills,0
16348,6314,424,resplendent,0
16349,6314,427,silhouette,0
16350,6314,428,slat,0
16351,6314,430,striated,0
16352,6314,437,vortex,0
16353,6314,442,celestial,0
16354,6314,443,cosmopolitan,0
16355,6314,446,depot,0
16356,6314,447,distinguished,0
16357,6314,448,flamboyant,0
16358,6314,449,foal,0
16359,6314,452,lounging,0
16360,6314,455,tethered,0
16361,6314,460,zenith,0
16362,6314,462,baubles,0
16363,6314,463,buffoon,0
16364,6314,464,burly,0
16365,6314,465,cleave,0
16366,6314,467,domicile,0
16367,6314,469,horizontal,0
16368,6314,471,jowl,0
16369,6314,472,knoll,0
16370,6314,473,ledger,0
16371,6314,474,lethargic,0
16372,6314,475,orifice,0
16373,6314,476,pennant,0
16374,6314,478,precipice,0
16375,6314,479,spry,0
16376,6314,480,wallowing,0
16377,6314,481,alms,0
16378,6314,484,balustrade,0
16379,6314,486,ellipse,0
16380,6314,491,glower,0
16381,6314,492,helix,0
16382,6314,493,indisposed,0
16383,6314,495,iridescent,0
16384,6314,501,mirth,0
16385,6314,502,opulent,0
16386,6314,504,parry,0
16387,6314,505,perusal,0
16388,6314,506,quadruped,0
16389,6314,507,quagmire,0
16390,6314,508,recess,0
16391,6314,509,ruminate,0
16392,6314,510,shorn,0
16393,6314,511,trend,0
16394,6314,512,trivet,0
16395,6314,513,verdant,0
16396,6314,515,affable,0
16397,6314,518,cherubic,0
16398,6314,519,coalesce,0
16399,6314,520,deluge,0
16400,6314,521,didactic,0
16401,6314,522,embellish,0
16402,6314,523,encumber,0
16403,6314,524,fissure,0
16404,6314,526,hodgepodge,0
16405,6314,528,lassitude,0
16406,6314,530,malefactor,0
16407,6314,531,matron,0
16408,6314,532,melancholy,0
16409,6314,534,onerous,0
16410,6314,537,prone,0
16411,6314,538,revel,0
16412,6314,539,scintillating,0
16413,6314,541,surly,0
16414,6314,544,atoll,0
16415,6314,545,cataract,0
16416,6314,550,disparate,0
16417,6314,551,ebullience,0
16418,6314,553,flaccid,0
16419,6314,556,hirsute,0
16420,6314,557,hovel,0
16421,6314,558,inclement,0
16422,6314,560,infuse,0
16423,6314,562,obstreperous,0
16424,6314,563,paucity,0
16425,6314,564,pecuniary,0
16426,6314,565,plethora,0
16427,6314,567,potable,0
16428,6314,568,prodigious,0
16429,6314,569,progeny,0
16430,6314,572,repast,0
16431,6314,573,sinuous,0
16432,6314,574,sumptuous,0
16433,6314,575,truncate,0
16434,6314,576,abrade,0
16435,6314,578,anomalous,0
16436,6314,580,bucolic,0
16437,6314,581,buffet,0
16438,6314,586,detritus,0
16439,6314,587,diadem,0
16440,6314,589,egress,0
16441,6314,590,feral,0
16442,6314,599,sustenance,0
16443,6314,601,tractable,0
16444,6314,603,concomitant,0
16445,6314,604,delineation,0
16446,6314,608,fecund,0
16447,6314,610,histrionic,0
16448,6314,616,natty,0
16449,6315,1,Dummy #1,1
16450,6315,2,Dummy #2,2
16451,6315,3,Dummy #3,3
16452,6315,9,Correct,4
16453,6332,0,0 top-left,1
16454,6332,1,1,2
16455,6332,2,2,3
16456,6332,3,3,4
16457,6332,4,4,5
16458,6332,5,5,6
16459,6332,6,6,7
16460,6332,7,7,8
16461,6361,0,Did not make any correct matches,1
16462,6448,-3,Prefer not to answer,5
16463,6448,1,car,1
16464,6448,2,plant,2
16465,6448,3,house,3
16466,6448,4,trousers,4
16467,6451,1,Eurofins County Pathology,1
16468,6451,2,Pura Diagnostics,2
16469,6459,-3,Prefer not to answer,5
16470,6459,1,dog,1
16471,6459,2,elephant,2
16472,6459,3,cat,3
16473,6459,4,clown,4
16474,6470,-3,Prefer not to answer,5
16475,6470,1,dress,1
16476,6470,2,house,2
16477,6470,3,plant,3
16478,6470,4,curtains,4
16479,6481,-3,Prefer not to answer,5
16480,6481,1,car,1
16481,6481,2,cat,2
16482,6481,3,house,3
16483,6481,4,elephant,4
16484,6492,-3,Prefer not to answer,5
16485,6492,1,dress,1
16486,6492,2,curtains,2
16487,6492,3,car,3
16488,6492,4,trousers,4
16489,6503,-3,Prefer not to answer,5
16490,6503,1,dish,1
16491,6503,2,curtains,2
16492,6503,3,plant,3
16493,6503,4,car,4
16494,6514,-3,Prefer not to answer,5
16495,6514,1,dog,1
16496,6514,2,elephant,2
16497,6514,3,clown,3
16498,6514,4,cat,4
16499,6525,-3,Prefer not to answer,5
16500,6525,1,cat,1
16501,6525,2,dress,2
16502,6525,3,dish,3
16503,6525,4,plant,4
16504,6536,-3,Prefer not to answer,5
16505,6536,1,dress,1
16506,6536,2,house,2
16507,6536,3,dog,3
16508,6536,4,cat,4
16509,6547,-3,Prefer not to answer,5
16510,6547,1,plant,1
16511,6547,2,curtains,2
16512,6547,3,house,3
16513,6547,4,dress,4
16514,7001,1,Non-specific general adult critical care,1
16515,7001,2,Surgical adult patients (unspecified specialty),2
16516,7001,3,Medical adult patients (unspecified specialty),3
16517,7001,5,Neurosciences patients predominate,4
16518,7001,6,Cardiac surgical patients predominate,5
16519,7001,7,Thoracic surgical patients predominate,6
16520,7001,8,Burns and plastic surgery patients predominate,7
16521,7001,9,Spinal patients predominate,8
16522,7001,10,Renal patients predominate,9
16523,7001,11,Liver patients predominate,10
16524,7001,12,Obstetrics and gynaecology patients predominate,11
16525,7001,17,High Dependency Unit for children and young people,12
16526,7001,90,Non-standard location using a ward area,13
16527,7001,91,Non-standard location using the operating department,14
16528,7002,2,Level 2 beds only,1
16529,7002,3,Level 3 beds only,2
16530,7002,5,Flexible critical care beds,3
16531,7002,90,Temporary use of non-critical care beds,4
16532,7003,1,Unplanned Local Admission,1
16533,7003,2,Unplanned Transfer In,2
16534,7003,3,Planned Transfer In,3
16535,7003,4,Planned Local Surgical Admission,4
16536,7003,5,Planned Local Medical Admission,5
16537,7003,6,Repatriation,6
16538,7004,1,Same NHS hospital site,1
16539,7004,2,Other NHS hospital site (same or different NHS trust),2
16540,7004,3,Independent hospital provider in the UK,3
16541,7004,4,Non-hospital source within the UK (e.g. home),4
16542,7004,5,Non-UK source such as repatriation or military personnel or foreign national,5
16543,7005,1,Theatre and recovery (following surgical and/or anaesthetic procedure),1
16544,7005,2,Recovery only (when used to provide temporary critical care facility),2
16545,7005,3,Other ward (not critical care),3
16546,7005,4,Imaging department,4
16547,7005,5,Accident and Emergency,5
16548,7005,6,Other intermediate care or specialist treatment areas including endoscopy units and catheter suites,6
16549,7005,7,Obstetrics area,7
16550,7005,8,Clinic,8
16551,7005,9,Home or other residence (including nursing home or H.M. Prison or other residential care),9
16552,7005,10,"Adult level 3 critical care bed (ICU bed, including a flexibly configured unit)",10
16553,7005,11,Adult level 2 critical care bed (HDU bed),11
16554,7006,998,998 or more days,1
16555,7006,999,Number of days not known,2
16556,7009,1,Fully ready for discharge,1
16557,7009,2,Discharge for palliative care,2
16558,7009,3,Early discharge due to shortage of critical care beds,3
16559,7009,4,Delayed discharge due to shortage of other ward beds,4
16560,7009,5,Current level of care continuing in another location,5
16561,7009,6,More specialised care in another location,6
16562,7009,7,Self-discharge against medical advice,7
16563,7009,8,Patient died (no organs donated),8
16564,7009,9,Patient died (heart beating solid organ donor),9
16565,7009,10,Patient died (cadaveric tissue donor),10
16566,7009,11,Patient died (non-heart beating solid organ donor),11
16567,7010,1,Same NHS hospital site,1
16568,7010,2,Other NHS hospital site (can be same trust or a different NHS trust),2
16569,7010,3,Independent hospital provider in the UK,3
16570,7010,4,Non-hospital destination within the UK (e.g. home as coded in Location),4
16571,7010,5,Non-UK destination (e.g. repatriation),5
16572,7010,6,No discharge destination because patient died in unit,6
16573,7011,1,Ward,1
16574,7011,2,Recovery only (when used to provide temporary critical care facility),2
16575,7011,3,Other intermediate care or specialised treatment area but excluding temporary visits en route,3
16576,7011,4,Adult level 3 critical care bed (including care in a flexibly configured unit),4
16577,7011,5,Adult level 2 critical care bed (e.g. including care in a flexibly configured unit),5
16578,7011,6,No discharge destination because patient died in unit,6
16579,7011,7,Obstetrics area,7
16580,7011,9,Home or other residence (e.g. nursing home or H.M. Prison or residential care),8
16581,7011,10,Other non-hospital location,9
16582,7012,1,CC start = Episode start AND CC discharge = Episode end,1
16583,7012,2,CC start > Episode start AND CC start < Episode end AND CC discharge > Episode start AND CC discharge < Episode end,2
16584,7012,3,CC start > Episode start AND CC start <= Episode end AND CC discharge = Episode end,3
16585,7012,4,CC start = Episode start AND CC discharge >= Episode start AND CC discharge < Episode end,4
16586,7012,5,CC start < Episode start AND CC discharge = Episode end,5
16587,7012,6,CC start < Episode start AND CC discharge BETWEEN Episode start AND Episode end,6
16588,7012,7,CC start = Episode start AND CC discharge > Episode end,7
16589,7012,8,CC start < Episode start AND CC discharge > Episode end,8
16590,7012,9,CC start BETWEEN Episode start AND Episode end AND CC discharge > Episode end,9
16591,7012,10,CC discharge date IS NULL,10
16592,7012,11,Episode end date IS NULL,11
16593,7012,12,CC start < Episode start AND CC discharge < Episode start,12
16594,7012,13,CC start > Episode end AND CC discharge > Episode end,13
16595,7012,99,Unknown,14
16596,7310,-906,Do not know,6
16597,7310,-905,Other,5
16598,7310,-904,Virus,4
16599,7310,-903,Campylobacter,3
16600,7310,-902,Shigella,2
16601,7310,-901,Salmonella,1
16602,7310,-818,Prefer not to answer,7
16603,7618,1,Potential spillover,1
16604,7618,2,One additional freeze and thaw cycle,2
16605,9302,1,Website,1
16606,9302,2,Post,2
16607,9302,3,IVR (automated interactive voice response),3
16608,9564,1,Website,1
16609,9564,2,Post,2
16610,100001,1,1,6
16611,100001,200,2+,4
16612,100001,555,half,8
16613,100002,1,1,6
16614,100002,2,2,4
16615,100002,111,varied,-2
16616,100002,300,3+,2
16617,100002,555,half,8
16618,100003,1,1,6
16619,100003,2,2,4
16620,100003,300,3+,2
16621,100003,555,half,8
16622,100004,1,1,6
16623,100004,2,2,4
16624,100004,3,3,2
16625,100004,400,4+,0
16626,100004,555,half,8
16627,100005,1,1,6
16628,100005,2,2,4
16629,100005,3,3,2
16630,100005,4,4,0
16631,100005,444,quarter,10
16632,100005,500,5+,-2
16633,100005,555,half,8
16634,100006,1,1,8
16635,100006,2,2,6
16636,100006,3,3,4
16637,100006,4,4,2
16638,100006,5,5,0
16639,100006,555,half,10
16640,100006,600,6+,0
16641,100007,1,1,0
16642,100007,2,2,0
16643,100007,3,3,0
16644,100007,4,4,0
16645,100007,5,5,0
16646,100007,600,6+,0
16647,100008,0,No,0
16648,100008,1,Yes,0
16649,100008,111,varied,0
16650,100008,222,Do not know,0
16651,100008,313,,0
16652,100009,1,Yes,0
16653,100009,111,varied,0
16654,100010,0,No,0
16655,100010,1,Yes,0
16656,100011,0,,0
16657,100011,10,Under 10 minutes,0
16658,100011,12,1-2 hours,0
16659,100011,24,2-4 hours,0
16660,100011,46,4-6 hours,0
16661,100011,600,6+ hours,0
16662,100011,1030,10-30 minutes,0
16663,100011,3060,30-60 minutes,0
16664,100012,0,,0
16665,100012,1,Under 1 hour,0
16666,100012,13,1-3 hours,0
16667,100012,35,3-5 hours,0
16668,100012,57,5-7 hours,0
16669,100012,79,7-9 hours,0
16670,100012,912,9-12 hours,0
16671,100012,1200,12+ hours,0
16672,100013,0,"No, not ticked",0
16673,100013,1,"Yes, ticked",0
16674,100014,5,Smaller,0
16675,100014,10,Average,0
16676,100014,15,Larger,0
16677,100015,0,did not have milk,0
16678,100015,222,don't know type of milk,0
16679,100015,2102,semiskimmed,0
16680,100015,2103,skimmed,0
16681,100015,2104,wholemilk,0
16682,100015,2105,soya with calcium,0
16683,100015,2106,soya without calcium,0
16684,100015,2107,goat/sheep milk,0
16685,100015,2108,rice/oat/vegetable milk,0
16686,100015,2109,powdered milk,0
16687,100015,2110,cholesterol lowering milk,0
16688,100015,2199,other type of milk,0
16689,100016,1,1,8
16690,100016,2,2,6
16691,100016,3,3,4
16692,100016,4,4,2
16693,100016,500,5+,0
16694,100016,555,half,10
16695,100017,1,1,6
16696,100017,2,2,4
16697,100017,300,3+,2
16698,100017,444,quarter,10
16699,100017,555,half,8
16700,100256,1,Bicycle,1
16701,100256,2,Resting only,2
16702,100256,6,Not performed - equipment failure,3
16703,100256,7,Not performed - other reason,4
16704,100257,1,Fully completed,1
16705,100257,31,Participant wanted to stop early,2
16706,100257,32,Participant reported chest-pain and/or other discomfort,3
16707,100257,33,Heart rate reached safety level,4
16708,100257,34,Incomplete - other reason,5
16709,100258,1,Yes - pounds and ounces,1
16710,100258,2,Yes - Kilograms,2
16711,100258,9,No,3
16712,100259,-1,Question not asked due to previous answers,9999
16713,100259,1,Direct entry,1
16714,100259,2,Manual entry of electronic results,2
16715,100259,3,Manual sphygmometer,3
16716,100259,4,Not performed,4
16717,100260,1,Direct entry,1
16718,100260,2,Manual entry,2
16719,100260,3,Not performed,9999
16720,100260,6,Not performed - equipment failure,3
16721,100260,7,Not performed - other reason,4
16722,100261,-1,Question not asked due to previous answers,9999
16723,100261,1,Direct entry,1
16724,100261,2,Manual entry of full results,2
16725,100261,3,Manual measurement of weight only,3
16726,100261,4,Not performed,4
16727,100262,30,30cm,1
16728,100262,40,40cm,2
16729,100262,50,50cm,3
16730,100263,1,Direct entry,1
16731,100263,2,Manual entry,2
16732,100263,6,Not performed - equipment failure,3
16733,100263,7,Not performed - other reason,4
16734,100264,0,No,2
16735,100264,1,Yes,1
16736,100267,0,No,3
16737,100267,1,Yes,1
16738,100267,2,Unsure,2
16739,100269,0,Chest infection in the last month,1
16740,100269,1,History of detached retina,2
16741,100269,2,Heart attack in last 3 months,3
16742,100269,3,"Surgery to eyes, chest or abdomen in last 3 months",4
16743,100269,4,History of a collapsed lung or a pneumothorax,5
16744,100269,5,Pregnancy (1st or 3rd trimester),9999
16745,100269,6,Currently on medication for tuberculosis,7
16746,100270,0,Direct entry,1
16747,100270,1,Manual,2
16748,100270,6,Not performed - equipment failure,3
16749,100270,7,Not performed - other reason,4
16750,100270,9,Cannot be measured,9999
16751,100271,0,No,4
16752,100271,1,"Yes, in last 4 weeks",1
16753,100271,2,"Yes, but more than 4 weeks ago",2
16754,100271,3,"Possibly, but more than 4 weeks ago",3
16755,100272,0,No,1
16756,100272,2,Right eye only,2
16757,100272,3,Left eye only,3
16758,100272,4,Both eyes,4
16759,100272,5,Do not know,5
16760,100273,1,Yes,1
16761,100273,2,Right only present,2
16762,100273,3,Left only present,3
16763,100273,4,Both eyes missing,4
16764,100274,1,Measurable,1
16765,100274,6,Not performed - equipment failure,2
16766,100274,7,Not performed - other reason,3
16767,100275,31,Participant unwilling,1
16768,100275,32,Cannot fixate eye,2
16769,100275,33,Eye blinks too much,3
16770,100275,34,Nystagmus (involuntary eye movement),4
16771,100275,35,Blind to the point of being unable to do test,5
16772,100279,0,unknown,1
16773,100279,1,January,2
16774,100279,2,February,3
16775,100279,3,March,4
16776,100279,4,April,5
16777,100279,5,May,6
16778,100279,6,June,7
16779,100279,7,July,8
16780,100279,8,August,9
16781,100279,9,September,10
16782,100279,10,October,11
16783,100279,11,November,12
16784,100279,12,December,13
16785,100280,0,No,3
16786,100280,1,Yes,1
16787,100280,2,Yes (first language not English),2
16788,100281,0,Participant declines,1
16789,100281,1,Does not speak English,2
16790,100281,9,Other,3
16791,100282,0,Direct entry,1
16792,100282,1,Manual,2
16793,100282,9,Cannot be measured,3
16794,100286,-7,None of the above,6
16795,100286,-3,Prefer not to answer,7
16796,100286,1,A house or bungalow,1
16797,100286,2,"A flat, maisonette or apartment",2
16798,100286,3,Mobile or temporary structure (i.e. caravan),3
16799,100286,4,Sheltered accommodation,4
16800,100286,5,Care home,5
16801,100287,-7,None of the above,7
16802,100287,-3,Prefer not to answer,8
16803,100287,1,Own outright (by you or someone in your household),1
16804,100287,2,Own with a mortgage,2
16805,100287,3,"Rent - from local authority, local council, housing association",3
16806,100287,4,Rent - from private landlord or letting agency,4
16807,100287,5,Pay part rent and part mortgage (shared ownership),5
16808,100287,6,Live in accommodation rent free,6
16809,100288,-7,None of the above,4
16810,100288,-3,Prefer not to answer,6
16811,100288,-1,Do not know,5
16812,100288,1,A gas hob or gas cooker,1
16813,100288,2,A gas fire that you use regularly in winter time,2
16814,100288,3,An open solid fuel fire that you use regularly in winter time,3
16815,100289,-7,None of the above,7
16816,100289,-3,Prefer not to answer,9
16817,100289,-1,Do not know,8
16818,100289,1,Gas central heating,1
16819,100289,2,Electric storage heaters,2
16820,100289,3,Oil (kerosene) central heating,3
16821,100289,4,Portable gas or paraffin heaters,4
16822,100289,5,Solid fuel central heating,5
16823,100289,6,Open fire without central heating,6
16824,100290,-10,Less than a year,1
16825,100290,-3,Prefer not to answer,3
16826,100290,-1,Do not know,2
16827,100291,-3,Prefer not to answer,2
16828,100291,-1,Do not know,1
16829,100292,-3,Prefer not to answer,9
16830,100292,1,"Husband, wife or partner",1
16831,100292,2,Son and/or daughter (include step-children),2
16832,100292,3,Brother and/or sister,3
16833,100292,4,Mother and/or father,4
16834,100292,5,Grandparent,5
16835,100292,6,Grandchild,6
16836,100292,7,Other related,7
16837,100292,8,Other unrelated,8
16838,100293,-3,Prefer not to answer,7
16839,100293,-1,Do not know,6
16840,100293,1,,1
16841,100293,2,One,2
16842,100293,3,Two,3
16843,100293,4,Three,4
16844,100293,5,Four or more,5
16845,100294,-3,Prefer not to answer,7
16846,100294,-1,Do not know,6
16847,100294,1,"Less than 18,000",1
16848,100294,2,"18,000 to 30,999",2
16849,100294,3,"31,000 to 51,999",3
16850,100294,4,"52,000 to 100,000",4
16851,100294,5,"Greater than 100,000",5
16852,100295,-7,None of the above,8
16853,100295,-3,Prefer not to answer,9
16854,100295,1,In paid employment or self-employed,1
16855,100295,2,Retired,2
16856,100295,3,Looking after home and/or family,3
16857,100295,4,Unable to work because of sickness or disability,4
16858,100295,5,Unemployed,5
16859,100295,6,Doing unpaid or voluntary work,6
16860,100295,7,Full or part-time student,7
16861,100298,-10,Less than once a week,1
16862,100298,-3,Prefer not to answer,3
16863,100298,-1,Do not know,2
16864,100299,-7,None of the above,5
16865,100299,-3,Prefer not to answer,6
16866,100299,1,Car/motor vehicle,1
16867,100299,2,Walk,2
16868,100299,3,Public transport,3
16869,100299,4,Cycle,4
16870,100300,-10,Less than one mile,1
16871,100300,-3,Prefer not to answer,3
16872,100300,-1,Do not know,2
16873,100301,-3,Prefer not to answer,6
16874,100301,-1,Do not know,5
16875,100301,1,Never/rarely,1
16876,100301,2,Sometimes,2
16877,100301,3,Usually,3
16878,100301,4,Always,4
16879,100305,-7,None of the above,7
16880,100305,-3,Prefer not to answer,8
16881,100305,1,College or University degree,1
16882,100305,2,A levels/AS levels or equivalent,2
16883,100305,3,O levels/GCSEs or equivalent,3
16884,100305,4,CSEs or equivalent,4
16885,100305,5,NVQ or HND or HNC or equivalent,5
16886,100305,6,"Other professional qualifications eg: nursing, teaching",6
16887,100306,-3,Prefer not to answer,3
16888,100306,-2,Never went to school,1
16889,100306,-1,Do not know,2
16890,100307,-3,Prefer not to answer,3
16891,100307,-2,Unable to walk,2
16892,100307,-1,Do not know,1
16893,100313,-7,None of the above,4
16894,100313,-3,Prefer not to answer,5
16895,100313,1,Slow pace,1
16896,100313,2,Steady average pace,2
16897,100313,3,Brisk pace,3
16898,100314,-3,Prefer not to answer,8
16899,100314,-1,Do not know,7
16900,100314,0,,1
16901,100314,1,1-5 times a day,2
16902,100314,2,6-10 times a day,3
16903,100314,3,11-15 times a day,4
16904,100314,4,16-20 times a day,5
16905,100314,5,More than 20 times a day,6
16906,100316,-7,None of the above,6
16907,100316,-3,Prefer not to answer,7
16908,100316,1,Walking for pleasure (not as a means of transport),1
16909,100316,2,"Other exercises (eg: swimming, cycling, keep fit, bowling)",2
16910,100316,3,Strenuous sports,3
16911,100316,4,"Light DIY (eg: pruning, watering the lawn)",4
16912,100316,5,"Heavy DIY (eg: weeding, lawn mowing, carpentry, digging)",5
16913,100317,-3,Prefer not to answer,8
16914,100317,-1,Do not know,7
16915,100317,1,Once in the last 4 weeks,1
16916,100317,2,2-3 times in the last 4 weeks,2
16917,100317,3,Once a week,3
16918,100317,4,2-3 times a week,4
16919,100317,5,4-5 times a week,5
16920,100317,6,Every day,6
16921,100318,-3,Prefer not to answer,9
16922,100318,-1,Do not know,8
16923,100318,1,Less than 15 minutes,1
16924,100318,2,Between 15 and 30 minutes,2
16925,100318,3,Between 30 minutes and 1 hour,3
16926,100318,4,Between 1 and 1.5 hours,4
16927,100318,5,Between 1.5 and 2 hours,5
16928,100318,6,Between 2 and 3 hours,6
16929,100318,7,Over 3 hours,7
16930,100327,-3,Prefer not to answer,9
16931,100327,-1,Do not know,8
16932,100327,1,Almost daily,1
16933,100327,2,2-4 times a week,2
16934,100327,3,About once a week,3
16935,100327,4,About once a month,4
16936,100327,5,Once every few months,5
16937,100327,6,Never or almost never,6
